date,season,competition,league_match,home_team,away_team,home_score,away_score,home_pen,away_pen,penalties,shootout_winner,neutral,venue,event_id,stage
1999-07-03,1999,MLS,True,New England Revolution,Red Bull New York,3,2,,,False,,False,,fbcsv-mls-1999-1999-07-03-New England Revolution-Red Bull New York,Regular
1999-07-06,1999,MLS,True,Columbus Crew SC,D.C. United,1,2,,,False,,False,,fbcsv-mls-1999-1999-07-06-Columbus Crew SC-D.C. United,Regular
1999-07-06,1999,MLS,True,Sporting Kansas City,Colorado Rapids,1,2,,,False,,False,,fbcsv-mls-1999-1999-07-06-Sporting Kansas City-Colorado Rapids,Regular
1999-07-07,1999,MLS,True,Tampa Bay Mutiny,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-1999-1999-07-07-Tampa Bay Mutiny-San Jose Earthquakes,Regular
1999-07-09,1999,MLS,True,Chicago Fire,Red Bull New York,2,0,,,False,,False,,fbcsv-mls-1999-1999-07-09-Chicago Fire-Red Bull New York,Regular
1999-07-09,1999,MLS,True,D.C. United,Colorado Rapids,1,2,,,False,,False,,fbcsv-mls-1999-1999-07-09-D.C. United-Colorado Rapids,Regular
1999-07-09,1999,MLS,True,FC Dallas,Sporting Kansas City,5,0,,,False,,False,,fbcsv-mls-1999-1999-07-09-FC Dallas-Sporting Kansas City,Regular
1999-07-09,1999,MLS,True,Miami Fusion,Columbus Crew SC,2,0,,,False,,False,,fbcsv-mls-1999-1999-07-09-Miami Fusion-Columbus Crew SC,Regular
1999-07-10,1999,MLS,True,New England Revolution,LA Galaxy,2,5,,,False,,False,,fbcsv-mls-1999-1999-07-10-New England Revolution-LA Galaxy,Regular
1999-07-21,1999,MLS,True,Sporting Kansas City,Tampa Bay Mutiny,4,3,,,False,,False,,fbcsv-mls-1999-1999-07-21-Sporting Kansas City-Tampa Bay Mutiny,Regular
1999-07-22,1999,MLS,True,Chicago Fire,San Jose Earthquakes,2,3,,,False,,False,,fbcsv-mls-1999-1999-07-22-Chicago Fire-San Jose Earthquakes,Regular
1999-07-23,1999,MLS,True,Columbus Crew SC,FC Dallas,4,1,,,False,,False,,fbcsv-mls-1999-1999-07-23-Columbus Crew SC-FC Dallas,Regular
1999-07-23,1999,MLS,True,Red Bull New York,Miami Fusion,0,1,,,False,,False,,fbcsv-mls-1999-1999-07-23-Red Bull New York-Miami Fusion,Regular
1999-07-24,1999,MLS,True,Colorado Rapids,Tampa Bay Mutiny,2,3,,,False,,False,,fbcsv-mls-1999-1999-07-24-Colorado Rapids-Tampa Bay Mutiny,Regular
1999-07-24,1999,MLS,True,LA Galaxy,Sporting Kansas City,2,1,,,False,,False,,fbcsv-mls-1999-1999-07-24-LA Galaxy-Sporting Kansas City,Regular
1999-07-24,1999,MLS,True,New England Revolution,D.C. United,0,2,,,False,,False,,fbcsv-mls-1999-1999-07-24-New England Revolution-D.C. United,Regular
1999-07-27,1999,MLS,True,Colorado Rapids,LA Galaxy,1,0,,,False,,False,,fbcsv-mls-1999-1999-07-27-Colorado Rapids-LA Galaxy,Regular
1999-07-28,1999,MLS,True,Miami Fusion,Tampa Bay Mutiny,3,2,,,False,,False,,fbcsv-mls-1999-1999-07-28-Miami Fusion-Tampa Bay Mutiny,Regular
1999-07-30,1999,MLS,True,Chicago Fire,LA Galaxy,0,1,,,False,,False,,fbcsv-mls-1999-1999-07-30-Chicago Fire-LA Galaxy,Regular
1999-07-30,1999,MLS,True,FC Dallas,Colorado Rapids,0,2,,,False,,False,,fbcsv-mls-1999-1999-07-30-FC Dallas-Colorado Rapids,Regular
1999-07-30,1999,MLS,True,Tampa Bay Mutiny,New England Revolution,4,1,,,False,,False,,fbcsv-mls-1999-1999-07-30-Tampa Bay Mutiny-New England Revolution,Regular
1999-07-30,1999,MLS,True,Sporting Kansas City,San Jose Earthquakes,3,2,,,False,,False,,fbcsv-mls-1999-1999-07-30-Sporting Kansas City-San Jose Earthquakes,Regular
1999-07-31,1999,MLS,True,Columbus Crew SC,Miami Fusion,4,0,,,False,,False,,fbcsv-mls-1999-1999-07-31-Columbus Crew SC-Miami Fusion,Regular
1999-08-03,1999,MLS,True,FC Dallas,Red Bull New York,2,0,,,False,,False,,fbcsv-mls-1999-1999-08-03-FC Dallas-Red Bull New York,Regular
1999-08-04,1999,MLS,True,Sporting Kansas City,Chicago Fire,1,2,,,False,,False,,fbcsv-mls-1999-1999-08-04-Sporting Kansas City-Chicago Fire,Regular
1999-08-05,1999,MLS,True,Colorado Rapids,New England Revolution,1,0,,,False,,False,,fbcsv-mls-1999-1999-08-05-Colorado Rapids-New England Revolution,Regular
1999-08-06,1999,MLS,True,San Jose Earthquakes,LA Galaxy,1,4,,,False,,False,,fbcsv-mls-1999-1999-08-06-San Jose Earthquakes-LA Galaxy,Regular
1999-08-06,1999,MLS,True,Miami Fusion,Red Bull New York,2,0,,,False,,False,,fbcsv-mls-1999-1999-08-06-Miami Fusion-Red Bull New York,Regular
1999-08-07,1999,MLS,True,Chicago Fire,Colorado Rapids,5,0,,,False,,False,,fbcsv-mls-1999-1999-08-07-Chicago Fire-Colorado Rapids,Regular
1999-08-07,1999,MLS,True,Columbus Crew SC,Sporting Kansas City,2,1,,,False,,False,,fbcsv-mls-1999-1999-08-07-Columbus Crew SC-Sporting Kansas City,Regular
1999-08-07,1999,MLS,True,D.C. United,Tampa Bay Mutiny,3,2,,,False,,False,,fbcsv-mls-1999-1999-08-07-D.C. United-Tampa Bay Mutiny,Regular
1999-08-10,1999,MLS,True,Red Bull New York,D.C. United,1,4,,,False,,False,,fbcsv-mls-1999-1999-08-10-Red Bull New York-D.C. United,Regular
1999-08-11,1999,MLS,True,New England Revolution,San Jose Earthquakes,1,2,,,False,,False,,fbcsv-mls-1999-1999-08-11-New England Revolution-San Jose Earthquakes,Regular
1999-08-12,1999,MLS,True,Tampa Bay Mutiny,Colorado Rapids,0,1,,,False,,False,,fbcsv-mls-1999-1999-08-12-Tampa Bay Mutiny-Colorado Rapids,Regular
1999-08-13,1999,MLS,True,D.C. United,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-1999-1999-08-13-D.C. United-Columbus Crew SC,Regular
1999-08-13,1999,MLS,True,LA Galaxy,FC Dallas,2,0,,,False,,False,,fbcsv-mls-1999-1999-08-13-LA Galaxy-FC Dallas,Regular
1999-08-13,1999,MLS,True,Red Bull New York,Sporting Kansas City,1,2,,,False,,False,,fbcsv-mls-1999-1999-08-13-Red Bull New York-Sporting Kansas City,Regular
1999-08-14,1999,MLS,True,Chicago Fire,Miami Fusion,1,2,,,False,,False,,fbcsv-mls-1999-1999-08-14-Chicago Fire-Miami Fusion,Regular
1999-08-17,1999,MLS,True,Colorado Rapids,FC Dallas,0,3,,,False,,False,,fbcsv-mls-1999-1999-08-17-Colorado Rapids-FC Dallas,Regular
1999-08-17,1999,MLS,True,New England Revolution,Tampa Bay Mutiny,0,1,,,False,,False,,fbcsv-mls-1999-1999-08-17-New England Revolution-Tampa Bay Mutiny,Regular
1999-08-17,1999,MLS,True,Red Bull New York,Columbus Crew SC,2,4,,,False,,False,,fbcsv-mls-1999-1999-08-17-Red Bull New York-Columbus Crew SC,Regular
1999-08-20,1999,MLS,True,San Jose Earthquakes,New England Revolution,2,1,,,False,,False,,fbcsv-mls-1999-1999-08-20-San Jose Earthquakes-New England Revolution,Regular
1999-08-20,1999,MLS,True,LA Galaxy,Red Bull New York,4,1,,,False,,False,,fbcsv-mls-1999-1999-08-20-LA Galaxy-Red Bull New York,Regular
1999-08-20,1999,MLS,True,Miami Fusion,D.C. United,2,3,,,False,,False,,fbcsv-mls-1999-1999-08-20-Miami Fusion-D.C. United,Regular
1999-08-21,1999,MLS,True,Columbus Crew SC,Tampa Bay Mutiny,1,2,,,False,,False,,fbcsv-mls-1999-1999-08-21-Columbus Crew SC-Tampa Bay Mutiny,Regular
1999-08-21,1999,MLS,True,FC Dallas,Chicago Fire,4,3,,,False,,False,,fbcsv-mls-1999-1999-08-21-FC Dallas-Chicago Fire,Regular
1999-08-24,1999,MLS,True,Chicago Fire,Sporting Kansas City,2,0,,,False,,False,,fbcsv-mls-1999-1999-08-24-Chicago Fire-Sporting Kansas City,Regular
1999-08-24,1999,MLS,True,D.C. United,Miami Fusion,3,1,,,False,,False,,fbcsv-mls-1999-1999-08-24-D.C. United-Miami Fusion,Regular
1999-08-24,1999,MLS,True,Red Bull New York,New England Revolution,1,2,,,False,,False,,fbcsv-mls-1999-1999-08-24-Red Bull New York-New England Revolution,Regular
1999-08-26,1999,MLS,True,Tampa Bay Mutiny,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-1999-1999-08-26-Tampa Bay Mutiny-Columbus Crew SC,Regular
1999-08-27,1999,MLS,True,Chicago Fire,New England Revolution,2,1,,,False,,False,,fbcsv-mls-1999-1999-08-27-Chicago Fire-New England Revolution,Regular
1999-08-27,1999,MLS,True,Colorado Rapids,D.C. United,0,1,,,False,,False,,fbcsv-mls-1999-1999-08-27-Colorado Rapids-D.C. United,Regular
1999-08-27,1999,MLS,True,FC Dallas,LA Galaxy,1,0,,,False,,False,,fbcsv-mls-1999-1999-08-27-FC Dallas-LA Galaxy,Regular
1999-08-27,1999,MLS,True,San Jose Earthquakes,Red Bull New York,2,1,,,False,,False,,fbcsv-mls-1999-1999-08-27-San Jose Earthquakes-Red Bull New York,Regular
1999-08-28,1999,MLS,True,Sporting Kansas City,Miami Fusion,2,0,,,False,,False,,fbcsv-mls-1999-1999-08-28-Sporting Kansas City-Miami Fusion,Regular
1999-08-31,1999,MLS,True,LA Galaxy,San Jose Earthquakes,3,1,,,False,,False,,fbcsv-mls-1999-1999-08-31-LA Galaxy-San Jose Earthquakes,Regular
1999-09-03,1999,MLS,True,Columbus Crew SC,Colorado Rapids,2,1,,,False,,False,,fbcsv-mls-1999-1999-09-03-Columbus Crew SC-Colorado Rapids,Regular
1999-09-03,1999,MLS,True,D.C. United,FC Dallas,4,1,,,False,,False,,fbcsv-mls-1999-1999-09-03-D.C. United-FC Dallas,Regular
1999-09-03,1999,MLS,True,San Jose Earthquakes,Sporting Kansas City,2,0,,,False,,False,,fbcsv-mls-1999-1999-09-03-San Jose Earthquakes-Sporting Kansas City,Regular
1999-09-03,1999,MLS,True,Miami Fusion,LA Galaxy,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-03-Miami Fusion-LA Galaxy,Regular
1999-09-03,1999,MLS,True,New England Revolution,Tampa Bay Mutiny,1,5,,,False,,False,,fbcsv-mls-1999-1999-09-03-New England Revolution-Tampa Bay Mutiny,Regular
1999-09-03,1999,MLS,True,Red Bull New York,Chicago Fire,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-03-Red Bull New York-Chicago Fire,Regular
1999-09-07,1999,MLS,True,New England Revolution,Sporting Kansas City,3,2,,,False,,False,,fbcsv-mls-1999-1999-09-07-New England Revolution-Sporting Kansas City,Regular
1999-09-10,1999,MLS,True,Colorado Rapids,Sporting Kansas City,1,0,,,False,,False,,fbcsv-mls-1999-1999-09-10-Colorado Rapids-Sporting Kansas City,Regular
1999-09-10,1999,MLS,True,FC Dallas,San Jose Earthquakes,1,0,,,False,,False,,fbcsv-mls-1999-1999-09-10-FC Dallas-San Jose Earthquakes,Regular
1999-09-10,1999,MLS,True,LA Galaxy,Chicago Fire,1,0,,,False,,False,,fbcsv-mls-1999-1999-09-10-LA Galaxy-Chicago Fire,Regular
1999-09-10,1999,MLS,True,Miami Fusion,New England Revolution,2,1,,,False,,False,,fbcsv-mls-1999-1999-09-10-Miami Fusion-New England Revolution,Regular
1999-09-10,1999,MLS,True,Tampa Bay Mutiny,D.C. United,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-10-Tampa Bay Mutiny-D.C. United,Regular
1999-09-11,1999,MLS,True,Columbus Crew SC,Red Bull New York,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-11-Columbus Crew SC-Red Bull New York,Regular
1999-09-17,1999,MLS,True,Colorado Rapids,LA Galaxy,1,0,,,False,,False,,fbcsv-mls-1999-1999-09-17-Colorado Rapids-LA Galaxy,Regular
1999-09-17,1999,MLS,True,D.C. United,Red Bull New York,2,1,,,False,,False,,fbcsv-mls-1999-1999-09-17-D.C. United-Red Bull New York,Regular
1999-09-17,1999,MLS,True,New England Revolution,Columbus Crew SC,0,1,,,False,,False,,fbcsv-mls-1999-1999-09-17-New England Revolution-Columbus Crew SC,Regular
1999-09-17,1999,MLS,True,Sporting Kansas City,FC Dallas,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-17-Sporting Kansas City-FC Dallas,Regular
1999-09-18,1999,MLS,True,Chicago Fire,Tampa Bay Mutiny,2,1,,,False,,False,,fbcsv-mls-1999-1999-09-18-Chicago Fire-Tampa Bay Mutiny,Regular
1999-09-18,1999,MLS,True,San Jose Earthquakes,Miami Fusion,6,1,,,False,,False,,fbcsv-mls-1999-1999-09-18-San Jose Earthquakes-Miami Fusion,Regular
1999-09-21,1999,MLS,True,Red Bull New York,San Jose Earthquakes,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-21-Red Bull New York-San Jose Earthquakes,Regular
1999-09-22,1999,MLS,True,Chicago Fire,Columbus Crew SC,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-22-Chicago Fire-Columbus Crew SC,Regular
1999-09-23,1999,MLS,True,New England Revolution,FC Dallas,0,1,,,False,,False,,fbcsv-mls-1999-1999-09-23-New England Revolution-FC Dallas,Regular
1999-09-24,1999,MLS,True,LA Galaxy,D.C. United,0,2,,,False,,False,,fbcsv-mls-1999-1999-09-24-LA Galaxy-D.C. United,Regular
1999-09-24,1999,MLS,True,Tampa Bay Mutiny,Red Bull New York,1,2,,,False,,False,,fbcsv-mls-1999-1999-09-24-Tampa Bay Mutiny-Red Bull New York,Regular
1999-09-24,1999,MLS,True,Sporting Kansas City,Colorado Rapids,0,1,,,False,,False,,fbcsv-mls-1999-1999-09-24-Sporting Kansas City-Colorado Rapids,Regular
1999-09-25,1999,MLS,True,Columbus Crew SC,Miami Fusion,2,1,,,False,,False,,fbcsv-mls-1999-1999-09-25-Columbus Crew SC-Miami Fusion,Regular
1999-09-25,1999,MLS,True,San Jose Earthquakes,Chicago Fire,2,0,,,False,,False,,fbcsv-mls-1999-1999-09-25-San Jose Earthquakes-Chicago Fire,Regular
1999-09-28,1999,MLS,True,LA Galaxy,Colorado Rapids,4,0,,,False,,False,,fbcsv-mls-1999-1999-09-28-LA Galaxy-Colorado Rapids,Regular
1999-09-30,1999,MLS,True,Colorado Rapids,San Jose Earthquakes,1,0,,,False,,False,,fbcsv-mls-1999-1999-09-30-Colorado Rapids-San Jose Earthquakes,Regular
1999-10-01,1999,MLS,True,New England Revolution,Red Bull New York,2,1,,,False,,False,,fbcsv-mls-1999-1999-10-01-New England Revolution-Red Bull New York,Regular
1999-10-02,1999,MLS,True,FC Dallas,LA Galaxy,4,3,,,False,,False,,fbcsv-mls-1999-1999-10-02-FC Dallas-LA Galaxy,Regular
1999-10-02,1999,MLS,True,Miami Fusion,Columbus Crew SC,4,1,,,False,,False,,fbcsv-mls-1999-1999-10-02-Miami Fusion-Columbus Crew SC,Regular
1999-10-05,1999,MLS,True,Colorado Rapids,Chicago Fire,0,1,,,False,,False,,fbcsv-mls-1999-1999-10-05-Colorado Rapids-Chicago Fire,Regular
1999-10-05,1999,MLS,True,D.C. United,Tampa Bay Mutiny,2,4,,,False,,False,,fbcsv-mls-1999-1999-10-05-D.C. United-Tampa Bay Mutiny,Regular
1999-10-05,1999,MLS,True,San Jose Earthquakes,Sporting Kansas City,1,0,,,False,,False,,fbcsv-mls-1999-1999-10-05-San Jose Earthquakes-Sporting Kansas City,Regular
1999-10-08,1999,MLS,True,D.C. United,New England Revolution,1,2,,,False,,False,,fbcsv-mls-1999-1999-10-08-D.C. United-New England Revolution,Regular
1999-10-08,1999,MLS,True,Miami Fusion,Colorado Rapids,2,0,,,False,,False,,fbcsv-mls-1999-1999-10-08-Miami Fusion-Colorado Rapids,Regular
1999-10-08,1999,MLS,True,Sporting Kansas City,LA Galaxy,0,1,,,False,,False,,fbcsv-mls-1999-1999-10-08-Sporting Kansas City-LA Galaxy,Regular
1999-10-09,1999,MLS,True,Columbus Crew SC,Chicago Fire,2,3,,,False,,False,,fbcsv-mls-1999-1999-10-09-Columbus Crew SC-Chicago Fire,Regular
1999-10-09,1999,MLS,True,Tampa Bay Mutiny,FC Dallas,1,2,,,False,,False,,fbcsv-mls-1999-1999-10-09-Tampa Bay Mutiny-FC Dallas,Regular
1999-10-15,1999,MLS,True,D.C. United,Miami Fusion,2,0,,,False,,False,,fbcsv-mls-1999-1999-10-15-D.C. United-Miami Fusion,Playoff
1999-10-15,1999,MLS,True,FC Dallas,Chicago Fire,2,1,,,False,,False,,fbcsv-mls-1999-1999-10-15-FC Dallas-Chicago Fire,Playoff
1999-10-16,1999,MLS,True,Columbus Crew SC,Tampa Bay Mutiny,2,0,,,False,,False,,fbcsv-mls-1999-1999-10-16-Columbus Crew SC-Tampa Bay Mutiny,Playoff
1999-10-16,1999,MLS,True,LA Galaxy,Colorado Rapids,3,0,,,False,,False,,fbcsv-mls-1999-1999-10-16-LA Galaxy-Colorado Rapids,Playoff
1999-10-21,1999,MLS,True,Tampa Bay Mutiny,Columbus Crew SC,0,2,,,False,,False,,fbcsv-mls-1999-1999-10-21-Tampa Bay Mutiny-Columbus Crew SC,Playoff
1999-10-22,1999,MLS,True,Chicago Fire,FC Dallas,4,0,,,False,,False,,fbcsv-mls-1999-1999-10-22-Chicago Fire-FC Dallas,Playoff
1999-10-23,1999,MLS,True,Colorado Rapids,LA Galaxy,0,2,,,False,,False,,fbcsv-mls-1999-1999-10-23-Colorado Rapids-LA Galaxy,Playoff
1999-10-26,1999,MLS,True,FC Dallas,Chicago Fire,3,2,,,False,,False,,fbcsv-mls-1999-1999-10-26-FC Dallas-Chicago Fire,Playoff
1999-10-30,1999,MLS,True,D.C. United,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-1999-1999-10-30-D.C. United-Columbus Crew SC,Playoff
1999-10-30,1999,MLS,True,LA Galaxy,FC Dallas,2,1,,,False,,False,,fbcsv-mls-1999-1999-10-30-LA Galaxy-FC Dallas,Playoff
1999-11-06,1999,MLS,True,Columbus Crew SC,D.C. United,5,1,,,False,,False,,fbcsv-mls-1999-1999-11-06-Columbus Crew SC-D.C. United,Playoff
1999-11-10,1999,MLS,True,LA Galaxy,FC Dallas,3,1,,,False,,False,,fbcsv-mls-1999-1999-11-10-LA Galaxy-FC Dallas,Playoff
1999-11-12,1999,MLS,True,D.C. United,Columbus Crew SC,4,0,,,False,,False,,fbcsv-mls-1999-1999-11-12-D.C. United-Columbus Crew SC,Playoff
1999-11-20,1999,MLS,True,D.C. United,LA Galaxy,2,0,,,False,,False,,fbcsv-mls-1999-1999-11-20-D.C. United-LA Galaxy,Playoff
2000-03-17,2000,MLS,True,FC Dallas,Chicago Fire,4,2,,,False,,False,,fbcsv-mls-2000-2000-03-17-FC Dallas-Chicago Fire,Regular
2000-03-17,2000,MLS,True,LA Galaxy,Colorado Rapids,2,1,,,False,,False,,fbcsv-mls-2000-2000-03-17-LA Galaxy-Colorado Rapids,Regular
2000-03-17,2000,MLS,True,Miami Fusion,New England Revolution,1,1,,,False,,False,,fbcsv-mls-2000-2000-03-17-Miami Fusion-New England Revolution,Regular
2000-03-17,2000,MLS,True,Tampa Bay Mutiny,Columbus Crew SC,5,1,,,False,,False,,fbcsv-mls-2000-2000-03-17-Tampa Bay Mutiny-Columbus Crew SC,Regular
2000-03-24,2000,MLS,True,Columbus Crew SC,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-2000-2000-03-24-Columbus Crew SC-San Jose Earthquakes,Regular
2000-03-24,2000,MLS,True,D.C. United,LA Galaxy,0,4,,,False,,False,,fbcsv-mls-2000-2000-03-24-D.C. United-LA Galaxy,Regular
2000-03-24,2000,MLS,True,FC Dallas,Colorado Rapids,0,1,,,False,,False,,fbcsv-mls-2000-2000-03-24-FC Dallas-Colorado Rapids,Regular
2000-03-24,2000,MLS,True,Tampa Bay Mutiny,New England Revolution,1,0,,,False,,False,,fbcsv-mls-2000-2000-03-24-Tampa Bay Mutiny-New England Revolution,Regular
2000-03-24,2000,MLS,True,Sporting Kansas City,Chicago Fire,4,3,,,False,,False,,fbcsv-mls-2000-2000-03-24-Sporting Kansas City-Chicago Fire,Regular
2000-03-25,2000,MLS,True,Miami Fusion,Red Bull New York,3,1,,,False,,False,,fbcsv-mls-2000-2000-03-25-Miami Fusion-Red Bull New York,Regular
2000-03-31,2000,MLS,True,Columbus Crew SC,Chicago Fire,0,2,,,False,,False,,fbcsv-mls-2000-2000-03-31-Columbus Crew SC-Chicago Fire,Regular
2000-03-31,2000,MLS,True,FC Dallas,Tampa Bay Mutiny,1,0,,,False,,False,,fbcsv-mls-2000-2000-03-31-FC Dallas-Tampa Bay Mutiny,Regular
2000-03-31,2000,MLS,True,LA Galaxy,New England Revolution,2,2,,,False,,False,,fbcsv-mls-2000-2000-03-31-LA Galaxy-New England Revolution,Regular
2000-03-31,2000,MLS,True,Miami Fusion,San Jose Earthquakes,0,0,,,False,,False,,fbcsv-mls-2000-2000-03-31-Miami Fusion-San Jose Earthquakes,Regular
2000-03-31,2000,MLS,True,Red Bull New York,D.C. United,3,2,,,False,,False,,fbcsv-mls-2000-2000-03-31-Red Bull New York-D.C. United,Regular
2000-03-31,2000,MLS,True,Sporting Kansas City,Colorado Rapids,3,0,,,False,,False,,fbcsv-mls-2000-2000-03-31-Sporting Kansas City-Colorado Rapids,Regular
2000-04-07,2000,MLS,True,Colorado Rapids,Tampa Bay Mutiny,1,0,,,False,,False,,fbcsv-mls-2000-2000-04-07-Colorado Rapids-Tampa Bay Mutiny,Regular
2000-04-07,2000,MLS,True,Columbus Crew SC,LA Galaxy,2,2,,,False,,False,,fbcsv-mls-2000-2000-04-07-Columbus Crew SC-LA Galaxy,Regular
2000-04-07,2000,MLS,True,D.C. United,Chicago Fire,3,2,,,False,,False,,fbcsv-mls-2000-2000-04-07-D.C. United-Chicago Fire,Regular
2000-04-07,2000,MLS,True,FC Dallas,New England Revolution,2,1,,,False,,False,,fbcsv-mls-2000-2000-04-07-FC Dallas-New England Revolution,Regular
2000-04-07,2000,MLS,True,San Jose Earthquakes,Red Bull New York,2,0,,,False,,False,,fbcsv-mls-2000-2000-04-07-San Jose Earthquakes-Red Bull New York,Regular
2000-04-07,2000,MLS,True,Miami Fusion,Sporting Kansas City,0,0,,,False,,False,,fbcsv-mls-2000-2000-04-07-Miami Fusion-Sporting Kansas City,Regular
2000-04-14,2000,MLS,True,Chicago Fire,Miami Fusion,1,0,,,False,,False,,fbcsv-mls-2000-2000-04-14-Chicago Fire-Miami Fusion,Regular
2000-04-14,2000,MLS,True,LA Galaxy,FC Dallas,2,1,,,False,,False,,fbcsv-mls-2000-2000-04-14-LA Galaxy-FC Dallas,Regular
2000-04-14,2000,MLS,True,Tampa Bay Mutiny,Colorado Rapids,4,2,,,False,,False,,fbcsv-mls-2000-2000-04-14-Tampa Bay Mutiny-Colorado Rapids,Regular
2000-04-14,2000,MLS,True,New England Revolution,D.C. United,2,1,,,False,,False,,fbcsv-mls-2000-2000-04-14-New England Revolution-D.C. United,Regular
2000-04-14,2000,MLS,True,Red Bull New York,Columbus Crew SC,0,1,,,False,,False,,fbcsv-mls-2000-2000-04-14-Red Bull New York-Columbus Crew SC,Regular
2000-04-14,2000,MLS,True,Sporting Kansas City,San Jose Earthquakes,2,0,,,False,,False,,fbcsv-mls-2000-2000-04-14-Sporting Kansas City-San Jose Earthquakes,Regular
2000-04-18,2000,MLS,True,Red Bull New York,Sporting Kansas City,1,2,,,False,,False,,fbcsv-mls-2000-2000-04-18-Red Bull New York-Sporting Kansas City,Regular
2000-04-21,2000,MLS,True,Columbus Crew SC,Colorado Rapids,2,3,,,False,,False,,fbcsv-mls-2000-2000-04-21-Columbus Crew SC-Colorado Rapids,Regular
2000-04-21,2000,MLS,True,D.C. United,Red Bull New York,2,3,,,False,,False,,fbcsv-mls-2000-2000-04-21-D.C. United-Red Bull New York,Regular
2000-04-21,2000,MLS,True,San Jose Earthquakes,FC Dallas,5,0,,,False,,False,,fbcsv-mls-2000-2000-04-21-San Jose Earthquakes-FC Dallas,Regular
2000-04-21,2000,MLS,True,LA Galaxy,Miami Fusion,2,0,,,False,,False,,fbcsv-mls-2000-2000-04-21-LA Galaxy-Miami Fusion,Regular
2000-04-21,2000,MLS,True,New England Revolution,Chicago Fire,1,1,,,False,,False,,fbcsv-mls-2000-2000-04-21-New England Revolution-Chicago Fire,Regular
2000-04-21,2000,MLS,True,Sporting Kansas City,Tampa Bay Mutiny,1,0,,,False,,False,,fbcsv-mls-2000-2000-04-21-Sporting Kansas City-Tampa Bay Mutiny,Regular
2000-04-25,2000,MLS,True,Tampa Bay Mutiny,San Jose Earthquakes,4,0,,,False,,False,,fbcsv-mls-2000-2000-04-25-Tampa Bay Mutiny-San Jose Earthquakes,Regular
2000-04-27,2000,MLS,True,Chicago Fire,Tampa Bay Mutiny,5,1,,,False,,False,,fbcsv-mls-2000-2000-04-27-Chicago Fire-Tampa Bay Mutiny,Regular
2000-04-28,2000,MLS,True,Colorado Rapids,Sporting Kansas City,0,5,,,False,,False,,fbcsv-mls-2000-2000-04-28-Colorado Rapids-Sporting Kansas City,Regular
2000-04-28,2000,MLS,True,FC Dallas,Columbus Crew SC,2,1,,,False,,False,,fbcsv-mls-2000-2000-04-28-FC Dallas-Columbus Crew SC,Regular
2000-04-28,2000,MLS,True,San Jose Earthquakes,D.C. United,2,2,,,False,,False,,fbcsv-mls-2000-2000-04-28-San Jose Earthquakes-D.C. United,Regular
2000-04-28,2000,MLS,True,New England Revolution,Miami Fusion,1,1,,,False,,False,,fbcsv-mls-2000-2000-04-28-New England Revolution-Miami Fusion,Regular
2000-04-28,2000,MLS,True,Red Bull New York,LA Galaxy,0,1,,,False,,False,,fbcsv-mls-2000-2000-04-28-Red Bull New York-LA Galaxy,Regular
2000-05-02,2000,MLS,True,Chicago Fire,Colorado Rapids,1,2,,,False,,False,,fbcsv-mls-2000-2000-05-02-Chicago Fire-Colorado Rapids,Regular
2000-05-02,2000,MLS,True,D.C. United,Columbus Crew SC,1,2,,,False,,False,,fbcsv-mls-2000-2000-05-02-D.C. United-Columbus Crew SC,Regular
2000-05-05,2000,MLS,True,Colorado Rapids,D.C. United,2,5,,,False,,False,,fbcsv-mls-2000-2000-05-05-Colorado Rapids-D.C. United,Regular
2000-05-05,2000,MLS,True,Columbus Crew SC,Red Bull New York,0,2,,,False,,False,,fbcsv-mls-2000-2000-05-05-Columbus Crew SC-Red Bull New York,Regular
2000-05-05,2000,MLS,True,LA Galaxy,Sporting Kansas City,0,0,,,False,,False,,fbcsv-mls-2000-2000-05-05-LA Galaxy-Sporting Kansas City,Regular
2000-05-05,2000,MLS,True,Miami Fusion,Chicago Fire,0,3,,,False,,False,,fbcsv-mls-2000-2000-05-05-Miami Fusion-Chicago Fire,Regular
2000-05-05,2000,MLS,True,Tampa Bay Mutiny,FC Dallas,3,1,,,False,,False,,fbcsv-mls-2000-2000-05-05-Tampa Bay Mutiny-FC Dallas,Regular
2000-05-05,2000,MLS,True,New England Revolution,San Jose Earthquakes,2,1,,,False,,False,,fbcsv-mls-2000-2000-05-05-New England Revolution-San Jose Earthquakes,Regular
2000-05-09,2000,MLS,True,Miami Fusion,D.C. United,1,0,,,False,,False,,fbcsv-mls-2000-2000-05-09-Miami Fusion-D.C. United,Regular
2000-05-12,2000,MLS,True,Chicago Fire,San Jose Earthquakes,4,1,,,False,,False,,fbcsv-mls-2000-2000-05-12-Chicago Fire-San Jose Earthquakes,Regular
